Android 10,Linux armv81,8,4,ARM,Mali-G52 MC2,360x802,Chrome/140.0.0.0,187.181.34.52,South America,Brazil,State of São Paulo,Piracicaba,Claro Nxt Telecomunicacoes LTDA,Claro Nxt Telecomunicacoes LTDA,-22.7698296 deg,-47.5930712 deg,38.512001037597656 m,640.5999755859375 m,Not Available,Not Available
Android 10,Linux armv81,8,8,Qualcomm,Adreno (TM) 642L,432x960,Chrome/140.0.0.0,187.181.34.52,South America,Brazil,State of São Paulo,Piracicaba,Claro Nxt Telecomunicacoes LTDA,Claro Nxt Telecomunicacoes LTDA
Android 10,Linux armv81,8,8,Qualcomm,Adreno (TM) 642L,432x960,Chrome/140.0.0.0,187.181.34.52,South America,Brazil,State of São Paulo,Piracicaba,Claro Nxt Telecomunicacoes LTDA,Claro Nxt Telecomunicacoes LTDA
Android 10,Linux armv81,8,8,Qualcomm,Adreno (TM) 642L,432x960,Chrome/140.0.0.0,187.181.34.52,South America,Brazil,State of São Paulo,Piracicaba,Claro Nxt Telecomunicacoes LTDA,Claro Nxt Telecomunicacoes LTDA
Android 10,Linux armv81,8,8,Qualcomm,Adreno (TM) 642L,432x960,Chrome/140.0.0.0,187.181.34.52,South America,Brazil,State of São Paulo,Piracicaba,Claro Nxt Telecomunicacoes LTDA,Claro Nxt Telecomunicacoes LTDA
Android 10,Linux armv81,8,8,Qualcomm,Adreno (TM) 642L,432x960,Chrome/140.0.0.0,187.181.34.52,South America,Brazil,State of São Paulo,Piracicaba,Claro Nxt Telecomunicacoes LTDA,Claro Nxt Telecomunicacoes LTDA
Android 10,Linux armv81,8,8,Qualcomm,Adreno (TM) 642L,432x960,Chrome/140.0.0.0,187.181.34.52,South America,Brazil,State of São Paulo,Piracicaba,Claro Nxt Telecomunicacoes LTDA,Claro Nxt Telecomunicacoes LTDA,-22.7699646 deg,-47.5931086 deg,26.459999084472656 m,640.7000122070312 m,Not Available,0.010263028554618359 m/s
Android 10,Linux armv81,8,4,ARM,Mali-G52 MC2,360x802,Chrome/140.0.0.0,187.181.34.52,South America,Brazil,State of São Paulo,Piracicaba,Claro Nxt Telecomunicacoes LTDA,Claro Nxt Telecomunicacoes LTDA,-22.7696896 deg,-47.5930513 deg,24.76300048828125 m,640.5999755859375 m,Not Available,Not Available
Linux x86_64,Linux x86_64,4,Not Available,Google Inc. (Intel),"ANGLE (Intel, Mesa Intel(R) HD Graphics 620 (KBL GT2), OpenGL ES 3.2)",1366x768,Chrome/140.0.0.0,10.0.0.146
Linux x86_64,Linux x86_64,4,Not Available,Google Inc. (Intel),"ANGLE (Intel, Mesa Intel(R) HD Graphics 620 (KBL GT2), OpenGL ES 3.2)",1366x768,Chrome/140.0.0.0,10.0.0.146
Android 10,Linux armv81,8,Not Available,Qualcomm,Adreno (TM) 642L,432x960,Chrome/142.0.0.0,10.0.0.231
Linux x86_64,Linux x86_64,4,8,Google Inc. (Intel),"ANGLE (Intel, Mesa Intel(R) HD Graphics 620 (KBL GT2), OpenGL ES 3.2)",1366x768,Chrome/140.0.0.0,127.0.0.1
Linux x86_64,Linux x86_64,4,8,Google Inc. (Intel),"ANGLE (Intel, Mesa Intel(R) HD Graphics 620 (KBL GT2), OpenGL ES 3.2)",1366x768,Chrome/140.0.0.0,2804:868:d058:8cd:4e8e:93c9:fc3c:a483,South America,Brazil,State of São Paulo,Campinas,Desktop Sigmanet Comunica o Multim dia SA,Desktop Sigmanet Comunica o Multim dia SA,-22.7659622 deg,-47.5970734 deg,13.288 m,Not Available,Not Available,Not Available
